3.00E+02	1.56E+00
3.10E+02	1.55E+00
3.20E+02	1.55E+00
3.30E+02	1.55E+00
3.40E+02	1.55E+00
3.50E+02	1.54E+00
3.60E+02	1.54E+00
3.70E+02	1.54E+00
3.80E+02	1.54E+00
3.90E+02	1.54E+00
4.00E+02	1.54E+00
4.10E+02	1.54E+00
4.20E+02	1.53E+00
4.30E+02	1.53E+00
4.40E+02	1.53E+00
4.50E+02	1.53E+00
4.60E+02	1.53E+00
4.70E+02	1.53E+00
4.80E+02	1.53E+00
4.90E+02	1.53E+00
5.00E+02	1.53E+00
5.10E+02	1.53E+00
5.20E+02	1.53E+00
5.30E+02	1.53E+00
5.40E+02	1.53E+00
5.50E+02	1.53E+00
5.60E+02	1.53E+00
5.70E+02	1.52E+00
5.80E+02	1.52E+00
5.90E+02	1.52E+00
6.00E+02	1.52E+00
6.10E+02	1.52E+00
6.20E+02	1.52E+00
6.30E+02	1.52E+00
6.40E+02	1.52E+00
6.50E+02	1.52E+00
6.60E+02	1.52E+00
6.70E+02	1.52E+00
6.80E+02	1.52E+00
6.90E+02	1.52E+00
7.00E+02	1.52E+00
7.10E+02	1.52E+00
7.20E+02	1.52E+00
7.30E+02	1.52E+00
7.40E+02	1.52E+00
7.50E+02	1.52E+00
7.60E+02	1.52E+00
7.70E+02	1.52E+00
7.80E+02	1.52E+00
7.90E+02	1.52E+00
8.00E+02	1.52E+00
8.10E+02	1.52E+00
8.20E+02	1.52E+00
8.30E+02	1.52E+00
8.40E+02	1.52E+00
8.50E+02	1.52E+00
8.60E+02	1.52E+00
8.70E+02	1.52E+00
8.80E+02	1.52E+00
8.90E+02	1.51E+00
9.00E+02	1.52E+00
9.10E+02	1.52E+00
9.20E+02	1.51E+00
9.30E+02	1.52E+00
9.40E+02	1.52E+00
9.50E+02	1.52E+00
9.60E+02	1.51E+00
9.70E+02	1.51E+00
9.80E+02	1.51E+00
9.90E+02	1.51E+00
1.00E+03	1.51E+00
1.01E+03	1.51E+00
1.02E+03	1.51E+00
1.03E+03	1.51E+00
1.04E+03	1.51E+00
1.05E+03	1.51E+00
1.06E+03	1.51E+00
1.07E+03	1.51E+00
1.08E+03	1.51E+00
1.09E+03	1.51E+00
1.10E+03	1.51E+00
1.11E+03	1.51E+00
1.12E+03	1.51E+00
1.13E+03	1.51E+00
1.14E+03	1.51E+00
1.15E+03	1.51E+00
1.16E+03	1.51E+00
1.17E+03	1.51E+00
1.18E+03	1.51E+00
1.19E+03	1.51E+00
1.20E+03	1.51E+00
